PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
260,5/26/2023,8:59:18 PM,4,4,Luis Perez,luispe00scb,Right,Schaumburg boomers,Giovanni Garbella,giovga00nyb,Right,New york boulders,,8,Top,2,2,1,Fastball,,BallCalled,,,,,,,90.66762264,-1.930157574,-5.511882311,2185.139313,220.0104053,1:15,5.794624703,1.922431521,5.547791036,-20.327775,14.43888248,10.3491228,1.43009443,-1.75083955,83.00679127,-6.779275381,-6.769554273,0.424736646,,,,,,,,,,,,-8.077562759,8.73738074,-4.814034221,50,5.717096882,19.6697222,-130.9758792,-7.779344102,-14.00075968,28.22828561,-17.02963392,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,17196ccc-fc32-11ed-9d21-0b2077878d6a,90.85146646,5.794215025,1.926027321,-1.92567737,-5.555513105,83.16429963,1.430860628,-1.753808099,-6.766486063,-6.814614153,0.42460789,10.755728,13.1697677,-12.11092896,59.49919897,2136.50518,-458.4533052,97.77432346,-0.748880623,-0.209805069,-0.628617249,,,,,,,,,,,,,,,,,0.99219557,1,,,high,high,36.45072093,-88.55671511,54.95220896,Blake Grant-parks,blakgr00scb,Schaumburg boomers
261,5/26/2023,8:59:37 PM,4,5,Luis Perez,luispe00scb,Right,Schaumburg boomers,Giovanni Garbella,giovga00nyb,Right,New york boulders,,8,Top,2,3,1,Fastball,,BallCalled,Walk,,,,,,91.07348628,0.146100383,-2.051448357,2169.425662,218.4326741,1:15,5.917253275,1.938425817,5.139092698,-20.41432152,14.36994666,9.869005729,3.667533439,1.21659507,82.84769458,-4.478899686,-3.72864931,0.424285496,,,,,,,,,,,,-6.813892662,7.923397386,-5.12539919,50,5.967758619,12.48484919,-132.2093182,-2.493925899,-12.00001834,29.50323277,-18.22007076,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,22a337ba-fc32-11ed-93d0-e5e6f8df4335,91.26673968,5.916936667,1.942112384,0.149146075,-2.095625712,83.01287863,3.66824028,1.213633769,-4.467325438,-3.773746293,0.424149666,10.27995097,12.99613999,-16.14808805,46.6789035,2083.833286,-603.3626933,96.05460663,-0.752433298,-0.278120935,-0.597070245,,,,,,,,,,,,,,,,,0.996709451,1,,,high,high,132.0110131,-0.824674156,55.3609073,Blake Grant-parks,blakgr00scb,Schaumburg boomers
262,5/26/2023,9:02:29 PM,5,2,Dylan Stutsman,dylast00scb,Right,Schaumburg boomers,David Vinsky,davivi00nyb,Right,New york boulders,,8,Top,2,0,1,Changeup,,StrikeCalled,,,,,,,82.75943381,1.79344481,-2.413340342,1428.883587,262.8933359,2:45,5.142690596,1.489655854,6.007721307,-37.23156325,3.477424974,12.39127462,2.901830961,0.50783146,75.46788345,-6.498466284,-3.577791708,0.459215646,,,,,,,,,,,,-7.429519479,1.358110085,-1.307102367,50,5.263115248,4.705823598,-120.3005399,2.675499034,-10.8276151,24.5401838,-30.1947704,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,89bbfbfa-fc32-11ed-9e60-51b8ef3f097f,82.90898435,5.137726735,1.493899941,1.851746782,-2.463878078,75.58016193,2.906213643,0.504482003,-6.430871036,-3.629241703,0.459081103,12.8550838,1.477104325,-4.815398268,43.09557664,1423.840107,-119.9485601,99.64703347,-0.123280216,-0.083945649,-0.988815006,,,,,,,,,,,,,,,,,0.910863291,1,,,high,high,51.21398102,-62.50919033,54.49227869,Blake Grant-parks,blakgr00scb,Schaumburg boomers
263,5/26/2023,9:02:54 PM,5,2,Dylan Stutsman,dylast00scb,Right,Schaumburg boomers,David Vinsky,davivi00nyb,Right,New york boulders,,8,Top,2,0,1,Slider,,Foul,,,,,,,82.23737759,0.734546341,-2.259405661,,,,5.378512503,1.4580559,5.617665177,,,,2.222227172,-0.753940101,75.59064075,-7.212763853,-6.990280917,,79.28658735,33.40464127,81.45612552,,108.7475395,16.55211956,50.23050036,270.7670513,,81.41122997,3.617077078,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,9843fed4-fc32-11ed-87b2-7563c187f884,82.37228587,5.373516432,1.4580559,0.795347607,-2.259405661,75.69588804,2.226949669,-0.753940101,-7.141600221,-6.990280917,0.463960275,,,,,,,,,,,65.45416573,9.833437782,43.65110107,0.846753635,0.276653157,2.043815344,267.7305805,40.43676961,,,,,,,,,,1,,33.33762145,high,high,,,54.88233482,Blake Grant-parks,blakgr00scb,Schaumburg boomers
264,5/26/2023,9:03:24 PM,5,3,Dylan Stutsman,dylast00scb,Right,Schaumburg boomers,David Vinsky,davivi00nyb,Right,New york boulders,,8,Top,2,0,2,Changeup,,Foul,,,,,,,83.13964231,0.819807877,-2.804697327,1500.463196,266.0839337,2:45,5.070106652,1.471556003,6.17152886,-37.28105342,2.793880401,12.81154152,2.233054381,0.136414431,75.59843561,-6.836043193,-4.546832543,0.455625403,,,,,,,,,,,,-7.814475953,1.282709032,-1.266047356,50,5.113073842,5.555762809,-120.894966,0.664270219,-11.50063143,24.79919145,-30.28627568,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,aa4cb84f-fc32-11ed-b0c9-17222aab5c4e,83.28388158,5.065018463,1.475957686,0.879833573,-2.857196856,75.70667268,2.237529906,0.132919608,-6.76702145,-4.600432357,0.455496399,13.2920322,0.808658476,-5.004458222,36.50182905,1494.7433,-130.8902928,99.61879134,-0.068034701,-0.087233258,-0.993861981,,,,,,,,,,,,,,,,,0.996579366,1,,,high,high,57.14835386,-53.18851589,54.32847114,Blake Grant-parks,blakgr00scb,Schaumburg boomers
265,5/26/2023,9:03:50 PM,5,4,Dylan Stutsman,dylast00scb,Right,Schaumburg boomers,David Vinsky,davivi00nyb,Right,New york boulders,,8,Top,2,0,2,Fastball,,StrikeCalled,Strikeout,,StrikeoutLooking,1,0,,89.76495463,-0.945262904,-2.845586863,2062.669701,222.0926672,1:30,5.349479804,1.16276064,5.810434249,-21.83246294,13.04134443,9.858405493,1.899084915,-0.088375208,82.02301259,-5.956460122,-3.945016939,0.425031585,,,,,,,,,,,,-6.146410783,7.301097745,-0.935493877,50,5.259094468,6.157971724,-130.4410555,-2.876151642,-10.53046494,28.87490714,-19.66529341,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,b9ea97ee-fc32-11ed-9211-cd9528ab1b93,89.94936426,5.34863476,1.16660896,-0.936049846,-2.89083091,82.17769906,1.900180465,-0.091366277,-5.938990781,-3.990502379,0.424885589,10.27490348,11.68188039,-19.50206155,98.39644837,1944.333265,-688.6032595,94.26294788,-0.699489174,-0.333840779,-0.631874378,,,,,,,,,,,,,,,,,0.724974496,1,,,high,high,1.443196471,54.77420948,54.68956575,Blake Grant-parks,blakgr00scb,Schaumburg boomers
266,5/26/2023,9:06:39 PM,1,1,Dawson Lane,dawsla00nyb,Left,New york boulders,Travis Holt,travho00scb,Right,Schaumburg boomers,,8,Bottom,0,0,0,Fastball,,StrikeCalled,,,,,,,86.96995132,-2.173263296,2.099656715,,,,6.229603143,-2.015363863,7.173318348,,,,1.783530332,-1.11384149,80.15108164,-7.428345922,-3.351590078,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,1e83b866-fc33-11ed-9b19-43bff9731175,87.09784465,6.225481326,-2.015363863,-2.121677797,2.099656715,80.25606442,1.787315709,-1.11384149,-7.369334108,-3.351590078,0.425687476,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.32668165,Joe Deluca,joe-de00nyb,New york boulders
267,5/26/2023,9:06:53 PM,1,2,Dawson Lane,dawsla00nyb,Left,New york boulders,Travis Holt,travho00scb,Right,Schaumburg boomers,,8,Bottom,0,0,1,Splitter,,BallCalled,,,,,,,79.61609038,-1.083882359,1.213457191,652.3759814,126.3275841,10:15,6.091173415,-1.789291097,7.003149379,-36.36536624,5.682849324,-5.16718765,1.352096489,-0.734448204,73.20186085,-8.862301794,-2.80064215,0.466708067,,,,,,,,,,,,3.244549523,3.497744903,1.717005208,50,6.012441725,-2.339646943,-116.0623896,-3.032325703,4.419685288,21.99539699,-27.40946468,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,26d1ef91-fc33-11ed-bbab-0790b96eceb8,79.75108403,6.087079773,-1.790759243,-1.033091598,1.231915775,73.3078722,1.356082733,-0.733175694,-8.801011014,-2.780785766,0.466573866,-5.332894879,3.883548595,1.951471877,26.16799816,651.9976213,22.21537561,99.94200276,-0.592057534,0.034053025,0.805175924,,,,,,,,,,,,,,,,,0.990432,1,,,high,high,66.44880166,12.39705341,53.49685062,Joe Deluca,joe-de00nyb,New york boulders
268,5/26/2023,9:07:08 PM,1,3,Dawson Lane,dawsla00nyb,Left,New york boulders,Travis Holt,travho00scb,Right,Schaumburg boomers,,8,Bottom,0,1,1,Fastball,,BallCalled,,,,,,,87.62167308,-0.180545841,3.426964942,1941.754558,158.4393196,11:15,6.221896597,-1.912378138,7.095074204,-20.78445999,13.67896412,-4.375973697,3.456587382,0.674023322,80.29558393,-5.401035989,-1.705851541,0.424599816,,,,,,,,,,,,3.585920424,8.040758994,1.709978382,50,6.204387111,-7.525478397,-127.5490401,-0.910626569,5.876585956,27.5118366,-18.99689957,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,2f97227a-fc33-11ed-938b-f73529ae7c26,87.79908435,6.221412449,-1.914492627,-0.175301966,3.45322232,80.44503537,3.457577903,0.675765281,-5.385057278,-1.678532931,0.424455225,-4.630235862,12.38274402,29.48312363,89.66616036,1690.298699,955.6678671,87.05006984,-0.809590803,0.492167181,0.319897168,,,,,,,,,,,,,,,,,0.960817238,1,,,high,high,9.300455679,-84.89258115,53.4049258,Joe Deluca,joe-de00nyb,New york boulders
269,5/26/2023,9:07:25 PM,1,4,Dawson Lane,dawsla00nyb,Left,New york boulders,Travis Holt,travho00scb,Right,Schaumburg boomers,,8,Bottom,0,2,1,Fastball,,InPlay,,Popup,Single,1,0,,86.59217265,-1.395805398,2.719651278,1945.418644,157.832366,11:15,6.131155103,-1.784970234,7.345532997,-20.6482029,14.27632008,-4.738621222,2.339270879,0.425244338,79.57654545,-6.464976597,-2.163657271,0.427267528,70.4569785,46.6927177,22.85418494,,41.67200503,101.8010019,72.77669435,236.4292492,,22.57849741,4.255381575,3.588190972,8.726513408,1.636518163,50,6.048348981,-5.880823417,-126.152132,-3.547021456,5.754264078,26.82741806,-18.17962648,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,39b9ff66-fc33-11ed-92b0-c3eb8b950963,86.76307514,6.130701881,-1.786981296,-1.390806372,2.745130706,79.72146932,2.340191165,0.42692617,-6.450052534,-2.137042391,0.427125608,-4.987204969,12.98211739,22.2309316,83.87933603,1800.808805,736.0308063,92.56664681,-0.857244791,0.378340574,0.349270351,18.76966932,44.53333961,51.27052756,-0.449242339,1.855878799,2.404007376,90.77673198,218.3079816,,,,,,,,,0.705276737,1,,32.2388935,high,high,14.50859758,81.73853046,53.154467,Joe Deluca,joe-de00nyb,New york boulders
270,5/26/2023,9:08:09 PM,2,1,Dawson Lane,dawsla00nyb,Left,New york boulders,Blake Berry,blakbe00scb,Left,Schaumburg boomers,,8,Bottom,1,0,0,Fastball,,InPlay,,GroundBall,Single,0,0,,88.25518037,-1.398442299,2.094127141,,,,6.164295928,-1.910448967,7.180229344,,,,2.438449254,-0.654086521,81.38927813,-6.589389874,-3.148219418,,97.97982752,6.710123753,-17.40157519,2238.988428,,,,147.8790159,,-21.29122724,1.19691899,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,5450ccb8-fc33-11ed-a0cf-dffcd14e6e96,88.38840246,6.160175078,-1.910448967,-1.348007696,2.094127141,81.4988579,2.442172751,-0.654086521,-6.531937395,-3.148219418,0.41922206,,,,,,,,,,,-29.10181386,92.85505487,11.44857262,0.699771491,0.581716095,2.351296428,-53.69613824,137.7858051,-11.60228345,0.664782886,0.048664553,0.137373174,-0.037755758,0.989799532,,,,1,0.991749039,56.28294046,high,high,,,53.31977066,Joe Deluca,joe-de00nyb,New york boulders
271,5/26/2023,9:08:39 PM,3,1,Dawson Lane,dawsla00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,8,Bottom,1,0,0,Fastball,,Foul,,,,,,,86.70197581,-1.266330417,2.522239462,1767.341603,155.8202245,11:15,6.169821974,-1.891423005,7.315153073,-21.65018454,13.45065588,-5.071012589,2.685785266,-0.433649342,79.39260737,-5.998436348,-3.099157188,0.426820239,82.16887363,49.17459208,-59.99581045,1424.782764,-94.82264023,55.75542035,89.46512047,279.6079399,,-64.34118005,4.807739354,3.666606446,8.169496153,1.752622456,50,6.093149725,-5.446384826,-126.3347262,-3.288729374,5.899493033,26.80604648,-19.02950126,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,66124e38-fc33-11ed-89fd-3ff2a3286a80,86.87172385,6.169071717,-1.893393992,-1.257636529,2.546997758,79.53746557,2.686943085,-0.431968488,-5.979829745,-3.072590874,0.426679578,-5.315090035,12.10427361,17.5587448,77.45164295,1684.997867,533.177766,95.3408138,-0.869760642,0.30168348,0.390516969,-46.51954628,26.86260819,62.17761565,-0.027407741,1.851248272,3.322486646,-252.0353735,121.0734098,-3.833316326,-23.97849186,-0.202673119,-0.712831136,0.115978632,0.691679643,,,0.975676372,1,0.918073762,37.80826796,high,high,20.29352134,-55.98132653,53.18484693,Joe Deluca,joe-de00nyb,New york boulders
272,5/26/2023,9:08:55 PM,3,2,Dawson Lane,dawsla00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,8,Bottom,1,0,1,Splitter,,StrikeCalled,,,,,,,76.42716274,1.986976867,2.238416637,,,,6.187836983,-2.161548435,6.896129405,,,,3.220954556,0.110153457,69.73729033,-8.145674893,-0.758271341,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,6f8e94b0-fc33-11ed-a4f4-1397da106eee,76.55005697,6.182428232,-2.161548435,2.054177009,2.238416637,69.82318038,3.226026705,0.110153457,-8.067378263,-0.758271341,0.487020451,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.60387059,Joe Deluca,joe-de00nyb,New york boulders
273,5/26/2023,9:09:40 PM,3,3,Dawson Lane,dawsla00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,8,Bottom,1,0,2,Slider,,Foul,,,,,,,75.23785379,2.106399254,1.842154063,1618.000039,290.2135995,3:45,6.223923163,-2.203927519,6.81102746,-46.79696954,0.813477359,6.000401236,3.359853977,-0.435610446,68.28115955,-8.209050588,-1.607358523,0.496618223,83.91811927,36.33104767,-37.01344236,,-65.43885484,88.41807664,61.46282393,302.5722664,,-36.82874939,4.085965408,-2.817914548,-0.153148241,2.08299493,50,6.341852668,-3.659451307,-109.5466004,2.969530324,-3.412376762,19.97830484,-32.35950571,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,8a924fc5-fc33-11ed-906c-013495b26dda,75.34892241,6.217249088,-2.205639705,2.190123993,1.864249568,68.35061253,3.366523602,-0.434324329,-8.107073511,-1.587745071,0.496501067,5.797073242,-1.530200751,70.44036096,57.02452736,541.6867724,1524.630961,33.47878612,0.115676218,0.942293525,-0.314168624,-40.6984036,53.98225039,49.71727395,-0.136381073,2.082466121,4.27032933,-181.3694738,242.1881301,,,,,,,,,0.985148277,1,,45.87147635,high,high,38.67792537,31.77122621,53.68897254,Joe Deluca,joe-de00nyb,New york boulders
274,5/26/2023,9:10:18 PM,3,4,Dawson Lane,dawsla00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,8,Bottom,1,0,2,Splitter,,Foul,,,,,,,78.05145676,1.37671553,2.598299011,674.8130572,136.236992,10:30,6.125612723,-2.154082183,6.992095207,-38.92025281,5.536675722,-3.370158184,3.482248422,-0.884811931,71.19980198,-6.714904915,-3.155710543,0.476473879,,,,,,,,,,,,2.645539851,2.891523672,1.996080514,50,6.196801735,-5.08160948,-113.6792156,1.876709312,3.459400594,20.98017382,-28.39299193,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,a0de3b07-fc33-11ed-b2e5-edce25ceabdc,78.19279102,6.121456567,-2.15582988,1.428342996,2.620332878,71.3086651,3.486431831,-0.883315119,-6.649830196,-3.132347601,0.476331696,-3.592884795,3.57988472,41.97857115,25.45245229,501.6526707,451.3504849,74.33950267,-0.536885053,0.668852625,0.51418927,,,,,,,,,,,,,,,,,0.791977938,1,,,high,high,67.09279294,28.59084341,53.50790479,Joe Deluca,joe-de00nyb,New york boulders
275,5/26/2023,9:10:43 PM,3,5,Dawson Lane,dawsla00nyb,Left,New york boulders,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,8,Bottom,1,0,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,88.6809338,-1.157069491,2.837169331,1892.238164,161.1163361,11:15,6.20033622,-1.698861058,7.18223994,-19.67810677,14.13701034,-3.909445237,2.790274791,0.218352481,80.69455272,-6.005962056,-2.198442175,0.418530363,,,,,,,,,,,,3.0390743,8.336771428,1.535658363,50,6.127101032,-6.305724248,-129.1607501,-3.091522689,5.110218873,28.05779956,-18.15572608,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,afdd53bd-fc33-11ed-aeda-e3a388e24e6a,88.85723796,6.199919247,-1.700674131,-1.152616806,2.859485674,80.84318239,2.791222406,0.219872873,-5.990818033,-2.174763648,0.418389804,-4.109729223,12.91119906,26.06771742,93.09746532,1699.750823,831.5121229,89.82753096,-0.849928044,0.439433121,0.290724701,,,,,,,,,,,,,,,,,0.994598349,1,,,high,high,6.212281214,79.0451855,53.31776006,Joe Deluca,joe-de00nyb,New york boulders
276,5/26/2023,9:11:13 PM,4,1,Dawson Lane,dawsla00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,8,Bottom,2,0,0,Slider,,StrikeCalled,,,,,,,76.19653716,1.893339698,1.401969972,1548.449716,266.889167,3:00,6.171379285,-2.340944592,6.841858977,-45.70834931,1.732023242,7.242869218,3.174040221,-0.923973022,69.28534524,-8.18884093,-2.310131599,0.489916211,,,,,,,,,,,,-3.382332779,1.087807927,2.248874832,50,6.276068192,-2.870906576,-110.9861325,2.67944379,-4.20387414,20.52189622,-30.82202188,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,c2236035-fc33-11ed-aa89-0323c6473d7f,76.31657184,6.165579673,-2.341824382,1.966169272,1.413407344,69.36412642,3.179886051,-0.923402843,-8.098254289,-2.301437611,0.48979032,7.126158241,-0.574115167,66.91957307,48.43474379,607.0276858,1424.504795,39.20228597,-0.021274143,0.919955476,-0.391445186,,,,,,,,,,,,,,,,,0.975230011,1,,,high,high,46.40873059,31.32315898,53.65814102,Joe Deluca,joe-de00nyb,New york boulders
277,5/26/2023,9:11:32 PM,4,2,Dawson Lane,dawsla00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,8,Bottom,2,0,1,Slider,,Foul,,,,,,,74.64988031,1.388544573,1.972700202,1618.466271,278.5676334,3:15,6.131274277,-2.348539631,6.776612617,-48.61186305,0.920484468,7.585984333,2.507812255,0.161582654,67.97647995,-9.182674165,-0.722283045,0.500901032,91.39861798,28.72211197,-40.29516377,2088.068969,,,,337.5882641,,-48.41484246,4.245042528,-3.417910173,0.680872956,2.217520347,50,6.203579768,-3.906841954,-108.7127245,1.582277136,-4.072822567,19.82119836,-31.36271324,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,cd23ae3a-fc33-11ed-95b7-43b5d3ad7f4c,74.76327341,6.124437468,-2.349757646,1.471703495,1.988017707,68.04564337,2.514173509,0.162352123,-9.084577446,-0.710492958,0.50077771,7.43523233,-1.587455132,67.70039508,51.29405725,614.1266543,1497.424964,37.944977,0.0565292,0.925212339,-0.375215375,-51.83698253,61.13453196,43.92270044,-0.174289743,1.758666242,2.570125139,-252.5059126,224.0682936,-49.40278355,-17.00385371,0.64024958,0.839791778,-0.019468357,0.542559446,,,0.962256991,1,0.986012262,52.61640248,high,high,43.83534848,20.14253941,53.72338738,Joe Deluca,joe-de00nyb,New york boulders
278,5/26/2023,9:12:10 PM,4,3,Dawson Lane,dawsla00nyb,Left,New york boulders,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,8,Bottom,2,0,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,89.83349026,-1.065922304,1.660829178,,,,6.17971769,-1.943524716,7.253734287,,,,2.737936002,-1.276461372,82.46403299,-6.283606042,-4.023667774,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,e3eae07a-fc33-11ed-b6ad-a9ed33076bec,89.96765353,6.175954335,-1.943524716,-1.018204941,1.660829178,82.57618066,2.741509371,-1.276461372,-6.227628142,-4.023667774,0.411090504,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.24626571,Joe Deluca,joe-de00nyb,New york boulders
279,5/26/2023,9:14:26 PM,1,1,Dylan Stutsman,dylast00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,9,Top,0,0,0,Changeup,,BallCalled,,,,,,,80.69835488,2.199779719,-1.373491103,1297.940327,265.2695016,2:45,5.24898871,1.32367027,5.842116764,-40.07295814,3.002589771,11.82125762,3.229952294,1.205355093,73.51267701,-6.496439393,-3.142355074,0.472375025,,,,,,,,,,,,-6.778206178,0.969817903,-1.218895777,50,5.404551335,2.463506285,-117.31095,3.323707253,-9.390599586,23.39992046,-30.83045345,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,34da90eb-fc34-11ed-bdac-3d7dd80dec59,80.843847,5.243618532,1.327649403,2.263466902,-1.421328544,73.62078924,3.234803345,1.202133139,-6.422437895,-3.191396628,0.472236536,12.26103109,0.850342501,-5.110024804,47.1948821,1292.781659,-115.6056882,99.60254966,-0.082141232,-0.089068569,-0.992632665,,,,,,,,,,,,,,,,,0.989105745,1,,,high,high,47.52460611,-57.75564023,54.65788324,Blake Grant-parks,blakgr00scb,Schaumburg boomers
280,5/26/2023,9:14:43 PM,1,2,Dylan Stutsman,dylast00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,9,Top,0,1,0,Fastball,,Foul,,,,,,,88.34384002,-0.8162643,-2.173594622,,,,5.59558379,1.097960006,5.679452821,,,,2.551449874,0.123745899,80.63048861,-5.562297231,-4.437427099,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,3f2d4951-fc34-11ed-847f-0944f190b3cc,88.48694237,5.591066653,1.097960006,-0.762887707,-2.173594622,80.74761436,2.555510474,0.123745899,-5.500576308,-4.437427099,0.431362,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,54.82054718,Blake Grant-parks,blakgr00scb,Schaumburg boomers
281,5/26/2023,9:15:01 PM,1,4,Dylan Stutsman,dylast00scb,Right,Schaumburg boomers,Tucker Nathans,tuckna00nyb,Left,New york boulders,,9,Top,0,2,1,Changeup,,BallCalled,,,,,,,81.70192643,2.132420256,-1.758636163,1615.493306,261.1217794,2:45,5.04699481,1.395343309,6.110474309,-37.53710213,4.104762703,13.56109453,2.628884777,1.055818602,74.20083749,-7.122649021,-3.052779473,0.464447476,,,,,,,,,,,,-7.909272666,1.59811698,-1.267668058,50,5.190865178,3.26179557,-118.7969654,3.357857681,-11.22277113,24.26313469,-29.90641995,Schaumburg Boomers,New York Boulders,boo01,Independent,Frontier,fc8591f2-9a0a-4b2f-be5b-e96351a41b62,49c306e1-fc34-11ed-befb-7926a33138cd,81.85043479,5.04229317,1.400063433,2.188785717,-1.816143897,74.31058423,2.633228581,1.051994369,-7.055755216,-3.111529874,0.464309192,14.08665279,2.034598112,-8.839907573,45.43595616,1596.303805,-248.259512,98.81215841,-0.152501577,-0.15367412,-0.976282507,,,,,,,,,,,,,,,,,0.985002841,1,,,high,high,49.10763945,-51.27306386,54.38952569,Blake Grant-parks,blakgr00scb,Schaumburg boomers
